Student_ID,Gender,Age,Branch,Year,Attendance,Study_Hours,Coding_Hours,Assignment_Score,Internal_Marks,Final_Exam,CGPA,Projects,Certifications,Internship,Extra_Curricular,Placement,Company_Tier,Salary_LPA
STU1101,Male,22,Mechanical,4,80.5,3.0,0.8,71.9,78.9,75.7,7.58,1,2,Yes,No,Yes,Tier 3,6.85
STU1102,Female,19,CSE,3,85.3,3.6,5.7,62.8,79.0,70.0,7.67,2,6,Yes,Yes,Yes,Tier 3,4.51
STU1103,Female,19,CSE,1,77.0,4.4,4.0,61.9,70.7,85.4,7.52,5,0,No,No,Yes,Tier 3,6.33
STU1104,Female,18,ECE,2,75.4,3.9,2.7,62.3,83.3,93.5,7.3,2,6,Yes,No,Yes,Tier 3,5.44
STU1105,Female,19,IT,4,79.5,4.0,2.2,78.5,73.2,83.4,7.66,1,1,Yes,Yes,Yes,Tier 3,5.71
STU1106,Male,23,Civil,3,65.6,3.4,6.0,62.8,77.2,75.5,7.73,3,1,No,No,Yes,Tier 3,4.43
STU1107,Male,19,CSE,1,73.7,3.0,5.0,60.1,68.9,74.0,7.93,1,7,No,No,Yes,Tier 3,6.76
STU1108,Female,22,Civil,1,73.6,4.6,2.1,63.9,65.0,98.6,8.52,5,3,No,Yes,Yes,Tier 2,13.22
STU1109,Female,21,ECE,2,80.1,2.8,1.0,79.6,65.1,87.0,7.5,2,2,Yes,Yes,Yes,Tier 3,4.54
STU1110,Male,21,ECE,2,74.4,3.0,2.6,70.8,71.6,81.2,7.79,1,2,Yes,No,Yes,Tier 3,6.01
STU1111,Female,22,CSE,3,77.9,3.0,1.9,76.2,74.3,81.4,7.59,1,2,No,Yes,No,Not Placed,0.0
STU1112,Male,23,CSE,3,78.4,3.4,1.1,59.2,66.6,96.6,8.42,4,4,No,Yes,Yes,Tier 2,13.51
STU1113,Male,19,Civil,1,99.0,2.1,4.6,77.8,77.2,75.6,7.48,2,6,No,Yes,Yes,Tier 3,4.89
STU1114,Male,22,IT,1,88.2,2.1,3.3,68.4,88.5,67.5,7.86,1,3,Yes,Yes,No,Not Placed,0.0
STU1115,Female,18,ECE,4,81.0,4.5,1.9,81.6,81.4,100.0,9.31,3,0,No,Yes,No,Not Placed,0.0
STU1116,Female,21,Civil,1,85.6,4.5,1.9,71.0,92.4,95.1,9.79,0,1,Yes,No,Yes,Tier 1,16.38
STU1117,Male,20,CSE,3,89.4,4.2,2.5,69.6,66.8,100.0,7.61,0,8,No,Yes,Yes,Tier 3,7.65
STU1118,Female,18,ECE,2,84.3,5.5,1.8,55.3,90.8,88.2,7.73,3,4,Yes,Yes,Yes,Tier 3,7.05
STU1119,Male,23,ECE,3,73.7,2.7,1.6,76.8,65.6,75.0,6.79,5,0,Yes,No,Yes,Tier 3,5.22
STU1120,Male,18,CSE,4,80.9,1.7,5.6,81.2,64.9,56.9,6.4,3,3,Yes,Yes,No,Not Placed,0.0
STU1121,Female,22,CSE,4,74.2,4.7,1.1,49.4,74.1,80.8,7.44,2,1,Yes,Yes,Yes,Tier 3,6.93
STU1122,Female,19,IT,2,79.4,1.7,0.0,70.4,59.8,52.8,6.61,2,1,No,Yes,No,Not Placed,0.0
STU1123,Female,21,IT,3,80.7,3.6,3.5,77.0,84.0,85.5,7.82,2,4,Yes,Yes,Yes,Tier 3,4.12
STU1124,Female,23,Mechanical,4,90.4,4.1,4.2,78.5,81.6,84.7,7.59,3,4,No,No,No,Not Placed,0.0
STU1125,Female,23,CSE,3,75.6,6.3,2.7,63.1,67.2,100.0,8.75,1,1,Yes,Yes,Yes,Tier 2,13.66
STU1126,Female,20,Civil,4,75.0,3.1,0.1,58.7,80.5,66.4,7.49,2,3,Yes,Yes,Yes,Tier 3,5.56
STU1127,Male,18,CSE,2,76.3,3.2,2.3,76.3,72.1,85.8,7.91,1,2,Yes,No,Yes,Tier 3,5.06
STU1128,Male,20,ECE,4,77.1,4.6,1.7,73.6,73.8,91.1,7.61,2,2,Yes,Yes,Yes,Tier 3,4.84
STU1129,Male,19,ECE,3,79.5,4.5,4.5,73.8,79.8,100.0,9.02,1,0,No,No,No,Not Placed,0.0
STU1130,Male,19,CSE,3,84.6,3.4,1.2,80.9,72.3,83.7,7.63,0,2,Yes,Yes,No,Not Placed,0.0
STU1131,Female,20,CSE,4,75.7,4.0,2.8,84.1,64.4,88.6,7.73,4,4,No,Yes,Yes,Tier 3,5.65
STU1132,Male,21,Mechanical,1,82.9,2.9,3.4,68.0,75.4,58.4,6.93,1,2,No,No,No,Not Placed,0.0
STU1133,Male,19,Civil,2,83.0,4.3,1.2,68.1,65.7,76.3,7.78,1,4,No,Yes,Yes,Tier 3,6.61
STU1134,Male,20,CSE,2,86.4,1.9,1.6,69.3,74.8,69.6,7.41,0,7,Yes,No,Yes,Tier 3,7.18
STU1135,Female,18,IT,4,80.3,7.3,3.1,61.8,67.1,100.0,7.94,1,6,Yes,Yes,No,Not Placed,0.0
STU1136,Male,20,IT,4,88.7,4.7,0.0,83.3,76.9,100.0,8.5,0,2,No,No,No,Not Placed,0.0
STU1137,Female,20,CSE,1,85.0,2.5,4.5,82.5,70.3,72.8,7.49,1,1,No,No,No,Not Placed,0.0
STU1138,Male,22,ECE,2,84.6,3.5,1.0,80.1,74.6,84.9,8.51,6,2,No,No,Yes,Tier 2,8.14
STU1139,Male,19,Mechanical,1,77.6,2.5,2.6,81.0,82.0,80.0,7.7,0,3,No,Yes,No,Not Placed,0.0
STU1140,Female,21,IT,2,84.2,2.8,0.5,72.1,71.2,82.7,7.45,0,0,Yes,No,Yes,Tier 3,7.76
STU1141,Female,21,Civil,4,84.8,4.1,4.5,74.6,80.5,76.6,7.98,1,1,No,No,No,Not Placed,0.0
STU1142,Male,22,CSE,2,77.2,5.5,2.5,72.7,59.1,90.3,7.23,1,5,No,No,No,Not Placed,0.0
STU1143,Female,23,ECE,2,91.6,3.7,2.8,72.0,78.2,80.9,7.53,2,4,Yes,Yes,Yes,Tier 3,7.35
STU1144,Female,21,IT,2,100.0,1.5,3.3,71.4,78.4,70.3,7.37,1,1,Yes,No,No,Not Placed,0.0
STU1145,Male,20,IT,1,76.7,3.1,4.1,68.3,73.8,75.3,7.6,4,1,No,No,Yes,Tier 3,7.84
STU1146,Female,22,IT,1,78.2,3.1,0.8,64.3,69.7,82.4,7.99,0,2,Yes,Yes,Yes,Tier 3,5.03
STU1147,Female,18,CSE,2,78.4,3.9,2.1,85.5,81.1,78.5,7.84,2,4,Yes,No,Yes,Tier 3,4.64
STU1148,Female,19,Mechanical,3,71.5,3.6,4.4,52.4,67.9,67.7,6.98,5,4,Yes,Yes,Yes,Tier 3,7.5
STU1149,Female,19,Mechanical,1,75.0,1.2,1.8,65.8,81.5,55.5,7.09,0,3,Yes,No,No,Not Placed,0.0
STU1150,Female,19,CSE,4,88.9,2.7,4.6,76.2,62.7,66.5,6.13,2,3,Yes,No,No,Not Placed,0.0
STU1151,Female,20,Mechanical,4,81.3,2.5,2.8,63.1,76.0,57.3,6.8,4,2,No,Yes,Yes,Tier 3,4.07
STU1152,Female,18,IT,2,97.4,4.9,1.9,74.9,84.8,90.0,8.99,4,3,Yes,No,Yes,Tier 2,10.91
STU1153,Female,22,Mechanical,4,79.7,3.5,3.5,69.3,67.4,76.6,7.6,0,6,No,Yes,No,Not Placed,0.0
STU1154,Female,22,CSE,1,85.3,1.4,2.3,62.6,77.7,46.2,6.37,0,4,Yes,No,No,Not Placed,0.0
STU1155,Female,19,CSE,3,74.8,2.8,3.8,69.4,76.3,82.4,8.08,2,1,No,Yes,No,Not Placed,0.0
STU1156,Female,18,IT,3,81.1,5.2,1.8,82.2,84.2,100.0,8.23,1,3,Yes,Yes,Yes,Tier 2,11.01
STU1157,Male,18,ECE,3,82.7,3.1,3.8,67.5,74.1,77.3,7.69,0,2,Yes,No,Yes,Tier 3,4.9
STU1158,Female,18,ECE,4,65.2,3.0,3.2,67.0,64.1,75.8,7.14,0,5,No,No,Yes,Tier 3,4.93
STU1159,Female,21,IT,2,75.4,3.6,2.0,80.1,67.9,98.7,8.23,1,5,Yes,No,Yes,Tier 2,12.67
STU1160,Male,21,CSE,4,87.1,4.1,0.0,81.0,78.9,100.0,8.42,1,7,Yes,No,Yes,Tier 2,10.24
STU1161,Female,19,IT,2,86.7,3.6,3.2,66.9,70.9,77.2,7.98,2,2,Yes,No,No,Not Placed,0.0
STU1162,Male,18,ECE,3,72.0,5.0,4.1,52.3,77.0,90.4,7.93,4,6,No,Yes,Yes,Tier 3,4.41
STU1163,Male,23,ECE,1,79.1,3.6,2.8,66.0,61.6,76.6,6.69,4,3,No,No,Yes,Tier 3,5.35
STU1164,Female,18,CSE,4,63.0,4.6,0.0,60.1,66.0,93.1,7.31,2,5,Yes,No,No,Not Placed,0.0
STU1165,Male,22,CSE,1,82.0,4.0,4.2,53.5,65.0,88.1,6.81,1,2,No,Yes,No,Not Placed,0.0
STU1166,Female,22,Mechanical,3,92.1,2.2,3.1,75.9,80.7,69.9,7.5,3,3,Yes,No,No,Not Placed,0.0
STU1167,Female,19,CSE,2,92.4,5.9,3.4,69.2,87.7,100.0,8.52,3,5,Yes,No,Yes,Tier 2,11.5
STU1168,Male,23,CSE,1,92.1,5.2,2.4,74.7,82.5,96.7,8.02,2,2,No,No,No,Not Placed,0.0
STU1169,Male,18,CSE,4,86.2,3.1,0.0,69.9,73.3,85.2,7.7,2,0,Yes,Yes,Yes,Tier 3,4.16
STU1170,Male,23,IT,1,91.3,3.7,3.4,73.6,86.4,76.7,8.13,1,1,Yes,Yes,Yes,Tier 2,14.94
STU1171,Female,19,ECE,1,80.5,4.5,2.2,75.3,53.4,84.1,7.13,1,4,No,No,Yes,Tier 3,6.83
STU1172,Female,22,ECE,4,77.8,4.0,1.4,59.8,73.4,84.7,7.84,3,4,Yes,Yes,Yes,Tier 3,4.45
STU1173,Female,22,CSE,2,91.1,3.9,5.1,60.5,73.9,88.4,8.42,3,3,Yes,No,Yes,Tier 2,8.3
STU1174,Male,21,Mechanical,4,84.3,4.4,3.4,78.0,81.1,98.2,8.89,2,5,No,No,Yes,Tier 2,14.94
STU1175,Female,19,CSE,3,67.6,4.2,2.8,67.4,48.6,94.2,7.47,1,6,No,Yes,No,Not Placed,0.0
STU1176,Male,19,Mechanical,2,91.7,4.2,1.2,79.7,77.1,85.0,7.52,3,1,Yes,No,Yes,Tier 3,6.5
STU1177,Female,18,ECE,1,80.2,3.9,1.0,62.0,70.0,79.5,7.26,2,3,No,Yes,Yes,Tier 3,6.4
STU1178,Male,18,ECE,4,76.7,4.6,3.3,72.1,80.6,79.4,7.81,3,2,Yes,Yes,Yes,Tier 3,4.89
STU1179,Female,21,CSE,3,89.8,4.1,0.0,64.1,73.6,73.5,7.64,4,4,Yes,Yes,Yes,Tier 3,7.5
STU1180,Male,20,CSE,4,88.8,4.1,3.3,71.4,77.6,98.3,8.6,2,3,No,Yes,Yes,Tier 2,8.49
STU1181,Female,23,IT,2,74.3,5.4,3.4,78.0,72.7,100.0,8.13,0,4,Yes,No,No,Not Placed,0.0
STU1182,Male,20,ECE,3,80.7,4.3,4.6,74.2,75.2,100.0,8.62,0,3,Yes,No,No,Not Placed,0.0
STU1183,Female,20,CSE,1,74.7,4.2,4.0,65.5,72.0,86.1,8.49,0,6,Yes,Yes,Yes,Tier 2,13.36
STU1184,Female,19,Civil,2,74.9,2.7,4.2,65.0,72.9,67.7,7.21,0,4,Yes,Yes,Yes,Tier 3,4.53
STU1185,Male,23,Civil,3,58.1,2.8,1.6,48.1,64.0,60.1,6.77,2,3,Yes,No,Yes,Tier 3,7.21
STU1186,Female,19,ECE,2,73.9,5.2,0.3,78.6,91.0,100.0,8.79,4,2,Yes,No,Yes,Tier 2,9.5
STU1187,Female,23,Civil,1,80.6,4.5,2.8,77.4,61.0,92.7,7.66,4,3,No,Yes,Yes,Tier 3,7.9
STU1188,Male,22,CSE,3,59.3,4.9,3.2,64.0,58.3,91.3,6.93,2,5,Yes,Yes,Yes,Tier 3,4.81
STU1189,Male,19,CSE,4,71.0,4.0,4.0,63.3,70.1,84.1,7.72,1,3,No,No,Yes,Tier 3,6.4
STU1190,Female,19,CSE,4,86.9,4.3,4.7,69.9,87.4,77.2,6.81,2,4,Yes,Yes,Yes,Tier 3,7.47
STU1191,Male,19,ECE,1,70.7,3.6,0.8,57.8,78.0,75.7,6.96,4,4,Yes,Yes,Yes,Tier 3,5.73
STU1192,Female,21,CSE,3,80.7,3.8,3.8,80.8,83.7,88.0,8.37,2,2,Yes,No,Yes,Tier 2,11.3
STU1193,Male,19,Civil,1,68.8,3.3,0.0,48.3,69.1,70.8,6.71,3,1,No,No,Yes,Tier 3,7.79
STU1194,Female,18,CSE,1,85.3,5.4,2.9,76.4,87.6,100.0,8.04,2,2,Yes,Yes,Yes,Tier 2,8.51
STU1195,Male,18,IT,2,79.4,2.9,3.5,56.1,69.9,65.2,6.93,3,4,Yes,Yes,Yes,Tier 3,6.05
STU1196,Female,23,Mechanical,4,74.7,4.2,0.2,64.5,79.7,88.3,7.51,2,5,Yes,Yes,Yes,Tier 3,5.6
STU1197,Female,22,CSE,1,60.8,3.6,3.4,58.2,66.9,64.3,7.2,4,2,Yes,No,Yes,Tier 3,5.98
STU1198,Female,21,CSE,2,74.8,4.9,0.9,55.9,74.1,100.0,8.61,1,1,No,No,Yes,Tier 2,10.06
STU1199,Female,23,ECE,1,87.3,4.1,1.9,66.2,68.1,96.4,8.83,5,4,Yes,No,Yes,Tier 2,8.5
STU1200,Male,18,CSE,1,94.4,4.4,3.8,82.8,68.0,92.7,8.1,2,2,No,Yes,Yes,Tier 2,9.75
STU1201,Female,21,CSE,1,80.2,4.0,2.0,80.9,72.8,91.3,8.79,2,1,Yes,No,Yes,Tier 2,8.15
STU1202,Male,21,CSE,4,81.2,2.6,2.0,72.2,74.9,54.7,6.25,4,4,No,No,Yes,Tier 3,4.49
STU1203,Male,22,IT,3,76.6,4.5,3.0,61.6,64.3,91.2,7.54,4,2,No,No,No,Not Placed,0.0
STU1204,Male,21,Civil,4,91.8,3.7,3.7,67.7,88.3,75.0,7.97,5,3,Yes,No,Yes,Tier 3,4.98
STU1205,Male,19,Mechanical,2,80.1,2.9,2.5,63.1,68.5,57.5,6.5,0,2,Yes,No,No,Not Placed,0.0
STU1206,Female,21,CSE,3,89.1,2.1,4.9,73.8,84.2,70.7,7.61,1,3,No,No,Yes,Tier 3,5.18
STU1207,Female,22,IT,2,84.0,2.8,2.0,73.3,74.6,67.4,7.12,2,4,Yes,Yes,No,Not Placed,0.0
STU1208,Male,23,IT,1,83.0,4.7,4.3,80.5,82.8,89.0,8.16,4,2,No,No,Yes,Tier 2,10.63
STU1209,Male,22,Civil,3,73.8,5.9,3.3,65.0,62.3,100.0,7.69,0,2,No,Yes,No,Not Placed,0.0
STU1210,Female,22,CSE,2,96.3,3.9,3.5,72.7,70.3,98.4,7.95,1,2,No,No,No,Not Placed,0.0
STU1211,Male,18,IT,1,93.7,2.6,0.8,67.5,86.2,72.0,7.31,1,1,No,No,No,Not Placed,0.0
STU1212,Male,19,Mechanical,2,100.0,4.3,4.3,78.3,91.8,100.0,8.56,2,2,Yes,Yes,Yes,Tier 2,14.3
STU1213,Male,18,Civil,2,73.2,5.1,2.7,52.1,74.1,84.3,7.82,1,4,No,Yes,Yes,Tier 3,6.26
STU1214,Female,23,CSE,4,84.1,6.1,6.0,66.4,70.0,100.0,8.01,2,6,No,Yes,Yes,Tier 2,14.26
STU1215,Female,20,CSE,1,75.7,5.3,2.9,56.6,78.3,93.2,8.07,2,3,Yes,Yes,No,Not Placed,0.0
STU1216,Male,23,CSE,4,85.5,4.1,2.5,69.9,82.3,89.6,8.81,2,0,Yes,No,Yes,Tier 2,8.45
STU1217,Male,19,CSE,3,84.3,4.5,1.7,75.0,68.0,85.0,7.83,2,1,No,No,Yes,Tier 3,5.33
STU1218,Female,21,ECE,1,78.7,2.9,2.5,71.3,77.9,55.2,7.07,0,3,No,Yes,No,Not Placed,0.0
STU1219,Female,22,ECE,4,80.2,4.8,4.6,74.6,76.2,100.0,8.93,0,3,Yes,Yes,Yes,Tier 2,10.7
STU1220,Male,20,ECE,4,98.7,4.9,3.7,71.9,85.2,92.9,9.13,4,2,No,No,No,Not Placed,0.0
STU1221,Female,19,CSE,3,80.9,1.0,2.9,80.8,64.4,45.5,5.95,2,2,Yes,Yes,No,Not Placed,0.0
STU1222,Male,18,CSE,2,64.4,4.0,3.8,65.7,73.8,82.7,7.83,0,5,No,Yes,No,Not Placed,0.0
STU1223,Male,22,CSE,2,77.7,5.6,1.8,72.8,69.5,100.0,8.08,2,3,No,No,Yes,Tier 2,8.42
STU1224,Female,23,CSE,2,73.2,3.0,1.7,74.3,66.4,77.6,6.96,2,4,Yes,Yes,Yes,Tier 3,7.69
STU1225,Male,18,Mechanical,3,74.6,1.2,1.6,67.4,75.9,57.8,6.19,3,3,Yes,Yes,No,Not Placed,0.0
STU1226,Female,19,CSE,4,87.7,3.8,4.0,72.3,77.1,84.9,7.5,0,4,Yes,No,No,Not Placed,0.0
STU1227,Male,19,CSE,1,89.1,5.1,4.1,84.8,68.1,100.0,8.03,1,2,Yes,No,No,Not Placed,0.0
STU1228,Male,23,IT,3,75.3,4.3,1.3,59.7,84.9,84.3,8.2,1,5,No,Yes,No,Not Placed,0.0
STU1229,Female,20,IT,2,77.6,3.8,1.5,66.0,75.6,79.8,7.2,2,4,Yes,No,Yes,Tier 3,5.15
STU1230,Male,23,IT,2,76.4,2.7,2.3,76.3,73.0,76.7,7.07,0,3,Yes,No,Yes,Tier 3,7.13
STU1231,Female,21,Mechanical,1,94.1,2.5,1.0,75.1,81.8,75.7,6.85,3,5,Yes,No,Yes,Tier 3,5.87
STU1232,Male,18,CSE,3,89.4,4.0,2.9,69.5,79.8,89.4,7.9,3,2,Yes,No,Yes,Tier 3,5.8
STU1233,Male,20,Mechanical,2,87.4,3.7,4.7,65.5,79.5,75.8,7.64,2,5,Yes,No,Yes,Tier 3,7.39
STU1234,Male,22,IT,3,73.7,4.8,3.1,67.4,81.0,97.1,8.53,1,4,Yes,No,Yes,Tier 2,10.34
STU1235,Female,21,IT,4,68.3,4.3,4.0,59.1,81.8,86.1,7.97,3,7,Yes,Yes,Yes,Tier 3,4.16
STU1236,Male,20,Civil,3,91.8,2.9,0.5,79.4,78.6,88.5,8.0,4,2,No,No,Yes,Tier 2,11.62
STU1237,Female,18,CSE,4,97.4,4.1,1.7,91.7,89.1,98.4,8.81,4,4,No,No,Yes,Tier 2,9.67
STU1238,Male,19,ECE,1,67.9,3.9,0.0,70.9,74.0,92.5,8.62,3,3,No,No,Yes,Tier 2,10.41
STU1239,Female,22,CSE,4,99.9,1.8,2.4,61.4,90.5,40.9,6.41,2,3,Yes,No,Yes,Tier 3,5.43
STU1240,Male,23,ECE,4,81.2,3.3,5.8,75.4,85.8,72.2,7.61,1,4,Yes,Yes,Yes,Tier 3,7.56
STU1241,Female,18,Mechanical,1,83.3,3.9,5.2,77.1,83.5,96.5,8.05,1,4,No,Yes,No,Not Placed,0.0
STU1242,Female,21,Civil,2,71.5,3.7,3.1,61.9,74.1,80.6,7.84,3,5,No,No,Yes,Tier 3,7.47
STU1243,Female,21,Mechanical,1,67.8,4.2,2.6,72.2,63.8,79.7,7.28,0,3,No,No,No,Not Placed,0.0
STU1244,Female,19,ECE,3,63.9,3.9,3.2,62.5,69.4,81.7,7.34,1,1,No,Yes,No,Not Placed,0.0
STU1245,Female,19,CSE,1,90.2,4.2,0.7,59.1,71.7,90.1,7.48,7,3,Yes,No,Yes,Tier 3,7.74
STU1246,Female,22,ECE,3,81.3,4.0,2.9,70.8,79.3,75.5,7.74,0,4,Yes,Yes,Yes,Tier 3,6.3
STU1247,Male,23,Mechanical,2,85.7,3.8,0.0,70.0,80.4,85.3,7.59,3,2,Yes,No,Yes,Tier 3,6.38
STU1248,Male,22,CSE,3,91.1,4.0,0.0,70.1,69.1,100.0,8.49,3,3,Yes,No,Yes,Tier 2,11.44
STU1249,Female,19,IT,1,81.2,3.4,2.0,72.6,71.8,73.9,8.03,3,4,No,Yes,Yes,Tier 2,13.14
STU1250,Female,19,Mechanical,1,95.5,3.3,6.0,82.7,76.8,77.1,8.05,4,4,Yes,Yes,Yes,Tier 2,14.46
STU1251,Female,21,IT,2,75.4,3.9,5.0,71.8,78.3,65.2,7.17,5,2,Yes,Yes,Yes,Tier 3,4.1
STU1252,Male,19,IT,1,78.7,1.4,4.2,73.9,72.0,58.0,6.93,2,6,No,Yes,Yes,Tier 3,5.09
STU1253,Male,20,Civil,2,74.8,3.4,2.5,56.9,61.0,79.9,6.95,1,5,Yes,Yes,No,Not Placed,0.0
STU1254,Male,18,CSE,2,88.7,3.0,4.8,65.3,82.9,68.5,6.9,1,4,Yes,No,No,Not Placed,0.0
STU1255,Female,19,CSE,1,90.9,2.8,1.7,77.2,82.1,97.4,8.61,4,2,No,No,Yes,Tier 2,8.36
STU1256,Male,22,ECE,4,78.4,3.4,0.7,76.7,75.2,100.0,8.22,2,3,Yes,No,Yes,Tier 2,10.38
STU1257,Male,23,IT,3,70.9,2.2,1.6,66.8,61.6,79.8,6.69,3,3,No,No,No,Not Placed,0.0
STU1258,Male,23,Mechanical,4,91.8,3.4,0.1,58.6,85.6,67.6,6.79,1,5,No,No,No,Not Placed,0.0
STU1259,Male,23,CSE,2,75.0,4.1,5.9,70.6,71.6,88.8,7.78,4,3,Yes,No,Yes,Tier 3,7.39
STU1260,Female,20,CSE,3,78.8,5.1,3.3,55.9,73.0,84.3,8.16,2,0,Yes,Yes,Yes,Tier 2,11.38
STU1261,Male,22,CSE,4,73.4,6.4,1.2,70.9,61.6,100.0,7.99,1,1,No,Yes,Yes,Tier 3,7.56
STU1262,Female,20,Civil,1,84.3,1.6,2.4,66.9,67.4,62.2,6.63,0,4,Yes,Yes,Yes,Tier 3,7.44
STU1263,Male,19,IT,4,75.8,2.7,2.3,69.1,100.0,63.1,7.7,1,2,No,Yes,No,Not Placed,0.0
STU1264,Male,18,IT,3,87.6,3.4,4.7,90.0,69.6,73.9,6.86,0,5,No,No,No,Not Placed,0.0
STU1265,Male,23,CSE,3,77.5,4.0,5.9,64.8,56.9,71.2,6.58,1,4,No,No,No,Not Placed,0.0
STU1266,Male,22,CSE,3,86.3,4.2,4.1,66.4,75.1,87.4,8.45,1,6,Yes,Yes,Yes,Tier 2,8.99
STU1267,Male,23,IT,3,74.6,3.1,3.6,62.6,70.8,87.5,8.43,1,2,No,Yes,No,Not Placed,0.0
STU1268,Male,20,CSE,4,91.8,1.0,3.0,63.5,73.6,59.3,7.2,4,2,Yes,Yes,Yes,Tier 3,5.13
STU1269,Female,21,ECE,1,78.0,5.0,2.7,59.9,67.4,89.1,8.09,2,5,Yes,No,Yes,Tier 2,11.89
STU1270,Male,19,IT,1,82.7,4.4,2.6,79.0,75.4,99.6,9.07,3,4,No,Yes,Yes,Tier 1,20.49
STU1271,Female,18,Mechanical,3,72.5,4.7,2.7,49.1,74.2,81.0,7.23,1,5,Yes,Yes,Yes,Tier 3,6.48
STU1272,Female,19,ECE,1,81.9,3.5,2.2,65.0,64.7,86.0,8.67,1,2,No,No,No,Not Placed,0.0
STU1273,Female,21,IT,4,72.8,4.2,1.8,67.0,68.2,91.5,7.08,2,1,Yes,No,No,Not Placed,0.0
STU1274,Male,18,CSE,1,81.6,1.4,0.9,66.6,75.8,38.2,5.87,3,5,No,No,No,Not Placed,0.0
STU1275,Male,21,Mechanical,2,74.3,2.5,2.1,76.7,70.2,68.2,5.65,0,6,Yes,No,Yes,Tier 3,6.39
STU1276,Male,19,Mechanical,1,80.8,5.2,0.5,68.1,69.9,100.0,8.6,1,2,Yes,No,Yes,Tier 2,8.22
STU1277,Male,20,CSE,3,85.7,3.8,1.7,69.4,69.6,89.2,7.39,1,3,No,No,Yes,Tier 3,5.59
STU1278,Female,19,Civil,1,71.0,6.0,2.3,65.2,84.3,98.9,8.26,0,2,No,No,No,Not Placed,0.0
STU1279,Male,19,CSE,1,81.7,2.6,2.9,72.1,57.2,54.9,6.66,0,2,No,No,No,Not Placed,0.0
STU1280,Male,19,CSE,1,85.3,6.9,2.9,71.9,85.9,100.0,8.68,1,1,No,No,No,Not Placed,0.0
STU1281,Female,22,CSE,1,85.2,7.0,3.2,71.3,68.5,100.0,8.51,0,8,Yes,Yes,Yes,Tier 2,11.14
STU1282,Female,21,Civil,2,97.3,3.0,3.1,62.9,85.6,64.8,7.17,1,4,No,No,No,Not Placed,0.0
STU1283,Female,21,ECE,4,76.0,3.3,5.2,57.8,73.6,83.2,7.36,0,0,No,No,No,Not Placed,0.0
STU1284,Male,23,Mechanical,3,82.0,5.3,5.0,74.7,67.7,96.7,8.46,5,3,Yes,Yes,Yes,Tier 2,14.23
STU1285,Male,21,CSE,3,96.0,3.1,1.9,85.9,81.5,78.3,7.85,1,6,Yes,Yes,Yes,Tier 3,6.85
STU1286,Male,23,IT,1,71.0,3.5,3.9,74.3,67.3,81.1,7.55,4,4,Yes,Yes,Yes,Tier 3,4.93
STU1287,Male,22,IT,4,63.6,2.9,2.2,48.4,67.0,70.5,6.79,1,5,Yes,Yes,Yes,Tier 3,6.34
STU1288,Male,20,Mechanical,1,86.3,3.0,0.0,65.8,88.4,70.9,7.62,2,3,No,Yes,No,Not Placed,0.0
STU1289,Male,23,CSE,2,90.3,3.9,3.5,86.6,91.5,100.0,8.71,6,2,Yes,No,Yes,Tier 2,10.91
STU1290,Male,19,CSE,4,65.1,3.5,1.7,57.8,61.4,66.5,7.01,1,6,Yes,No,No,Not Placed,0.0
STU1291,Male,20,CSE,4,79.4,1.3,1.5,73.6,77.5,51.5,6.6,4,5,Yes,No,Yes,Tier 3,7.6
STU1292,Male,22,Civil,4,73.9,5.5,1.6,92.6,80.1,100.0,8.85,1,3,Yes,No,Yes,Tier 2,8.25
STU1293,Female,21,IT,4,84.5,5.7,1.4,79.9,73.8,100.0,8.29,1,2,No,Yes,No,Not Placed,0.0
STU1294,Female,23,IT,1,81.7,4.4,5.2,68.2,80.6,91.9,9.01,4,5,Yes,No,Yes,Tier 1,29.95
STU1295,Female,19,IT,2,92.5,4.0,0.7,74.7,100.0,100.0,9.17,2,4,No,No,Yes,Tier 1,17.02
STU1296,Male,18,Civil,4,71.2,2.7,2.3,68.4,61.5,61.1,6.63,5,0,Yes,No,Yes,Tier 3,6.52
STU1297,Male,18,Civil,3,85.1,3.2,0.0,56.4,81.4,72.8,7.79,2,2,Yes,Yes,Yes,Tier 3,5.19
STU1298,Male,20,Mechanical,3,87.0,5.1,1.4,76.4,70.4,100.0,7.98,0,7,No,No,Yes,Tier 3,6.04
STU1299,Female,21,CSE,2,82.4,4.5,0.5,68.1,71.2,83.8,7.55,2,2,No,Yes,No,Not Placed,0.0
STU1300,Female,18,CSE,3,65.9,4.3,3.3,60.6,64.1,83.4,7.69,4,2,Yes,No,Yes,Tier 3,5.21
STU1301,Male,20,Civil,1,85.3,4.4,0.2,72.8,81.2,72.0,6.9,3,7,No,Yes,No,Not Placed,0.0
STU1302,Female,22,IT,1,76.2,5.1,4.6,79.4,89.3,100.0,9.05,4,3,Yes,Yes,Yes,Tier 1,21.53
STU1303,Male,20,CSE,2,68.1,4.9,0.5,64.5,64.3,83.3,6.9,3,4,Yes,Yes,No,Not Placed,0.0
STU1304,Male,20,IT,4,85.0,4.6,0.9,73.6,85.6,84.9,7.57,2,5,No,No,Yes,Tier 3,4.93
STU1305,Female,20,Civil,3,88.1,3.4,3.5,79.2,71.8,81.9,7.19,1,1,Yes,No,No,Not Placed,0.0
